Sentence #,Word,POS,Tag
Sentence: 1125,لۆید,NN,B-PER
Sentence: 1125,ئۆستندا,NN,O
Sentence: 1125,هاتووە,NN,O
Sentence: 1125,،,NN,O
Sentence: 1125,بەهۆی,JJ,O
Sentence: 1125,ئەو,NN,O
Sentence: 1125,هێرشانەوە,NN,O
Sentence: 1125,،,NN,O
Sentence: 1125,بەڵێندەرێکی,JJ,O
Sentence: 1125,سەربازیی,JJ,O
Sentence: 1125,ئەمریکی,JJ,B-MISC
Sentence: 1125,گیانی,JJ,O
Sentence: 1125,لەدەستداوە,NN,O
Sentence: 1125,و,NN,O
Sentence: 1125,٢١,NN,O
Sentence: 1125,سەربازیی,JJ,O
Sentence: 1125,دیکەشیان,NNS,O
Sentence: 1125,بە,NN,O
Sentence: 1125,سووکی,JJ,O
Sentence: 1125,برینداربوون,NN,O
Sentence: 1125,کە,NN,O
Sentence: 1125,ئێستا,NN,O
Sentence: 1125,هەموویان,NNS,O
Sentence: 1125,چاکبوونەتەوە,NN,O
Sentence: 1125,و,NN,O
Sentence: 1125,گەڕاونەتەوە,NN,O
Sentence: 1125,سەر,NN,O
Sentence: 1125,ئەرکەکانیان,NNS,O
Sentence: 1125,.,.,O
Sentence: 1126,ئەو,NN,O
Sentence: 1126,هێرشانەی,JJ,O
Sentence: 1126,سووریا,NN,B-LOC
Sentence: 1126,،,NN,O
Sentence: 1126,لەدوای,JJ,O
Sentence: 1126,هۆشدارییە,NN,O
Sentence: 1126,راستەوخۆکەی,JJ,O
Sentence: 1126,رۆژی,JJ,O
Sentence: 1126,پێنجشەممەی,JJ,O
Sentence: 1126,جۆ,NN,B-PER
Sentence: 1126,بایدن,NN,I-PER
Sentence: 1126,،,NN,O
Sentence: 1126,سەرۆکی,JJ,O
Sentence: 1126,ئەمریکا,NN,B-LOC
Sentence: 1126,بۆ,NN,O
Sentence: 1126,ئێرانییەکان,NNS,O
Sentence: 1126,هات,NN,O
Sentence: 1126,،,NN,O
Sentence: 1126,کاتێک,NN,O
Sentence: 1126,سەرۆکی,JJ,O
Sentence: 1126,ئەمریکا,NN,B-LOC
Sentence: 1126,هۆشداری,JJ,O
Sentence: 1126,دایە,NN,O
Sentence: 1126,عەلی,JJ,B-PER
Sentence: 1126,خامنەیی,JJ,I-PER
Sentence: 1126,،,NN,O
Sentence: 1126,رێبەری,JJ,O
Sentence: 1126,باڵای,JJ,O
Sentence: 1126,کۆماری,JJ,B-LOC
Sentence: 1126,ئیسلامیی,JJ,I-LOC
Sentence: 1126,ئێران,NNS,I-LOC
Sentence: 1126,،,NN,O
Sentence: 1126,لەوەی,JJ,O
Sentence: 1126,هیچ,NN,O
Sentence: 1126,هێرشێک,NN,O
Sentence: 1126,نەکەنە,NN,O
Sentence: 1126,سەر,NN,O
Sentence: 1126,سەربازانی,JJ,O
Sentence: 1126,ئەمریکا,NN,B-LOC
Sentence: 1126,لە,NN,O
Sentence: 1126,ناوچەکەدا,NN,O
Sentence: 1126,.,.,O
Sentence: 1127,لەوبارەیەوە,NN,O
Sentence: 1127,،,NN,O
Sentence: 1127,جۆن,NN,B-PER
Sentence: 1127,کێربی,JJ,I-PER
Sentence: 1127,،,NN,O
Sentence: 1127,گوتەبێژی,JJ,O
Sentence: 1127,ئەنجوومەنی,JJ,B-ORG
Sentence: 1127,ئاسایشی,JJ,I-ORG
Sentence: 1127,نیشتمانیی,JJ,I-ORG
Sentence: 1127,کۆشکی,JJ,B-LOC
Sentence: 1127,سپی,JJ,I-LOC
Sentence: 1127,رایگەیاند,NN,O
Sentence: 1127,:,NN,O
Sentence: 1127,پەیامێکی,JJ,O
Sentence: 1127,راستەخۆیان,NNS,O
Sentence: 1127,نارد,NN,O
Sentence: 1127,و,NN,O
Sentence: 1127,دەتوانم,NN,O
Sentence: 1127,هەر,NN,O
Sentence: 1127,ئەوەندە,NN,O
Sentence: 1127,باس,NN,O
Sentence: 1127,بکەم,NN,O
Sentence: 1127,.,.,O
Sentence: 1128,لە,NN,O
Sentence: 1128,درێژەی,JJ,O
Sentence: 1128,بەیاننامەکەیدا,NN,O
Sentence: 1128,،,NN,O
Sentence: 1128,وەزیری,JJ,O
Sentence: 1128,بەرگریی,JJ,O
Sentence: 1128,ئەمریکا,NN,B-LOC
Sentence: 1128,،,NN,O
Sentence: 1128,هەوڵیدا,NN,O
Sentence: 1128,ئەو,NN,O
Sentence: 1128,هێرشانەی,JJ,O
Sentence: 1128,ئەمریکا,NN,B-LOC
Sentence: 1128,لە,NN,O
Sentence: 1128,سووریا,NN,B-LOC
Sentence: 1128,،,NN,O
Sentence: 1128,و,NN,O
Sentence: 1128,بە,NN,O
Sentence: 1128,ئامانجکردنی,JJ,O
Sentence: 1128,گرووپە,NN,O
Sentence: 1128,چەکدارەکانی,JJ,O
Sentence: 1128,نزیک,NN,O
Sentence: 1128,لە,NN,O
Sentence: 1128,ئێران,NNS,B-LOC
Sentence: 1128,،,NN,O
Sentence: 1128,نەبەستێتەوە,NN,O
Sentence: 1128,بە,NN,O
Sentence: 1128,جەنگی,JJ,O
Sentence: 1128,نێوان,NNS,O
Sentence: 1128,ئیسرائیل,NN,B-LOC
Sentence: 1128,و,NN,O
Sentence: 1128,گرووپە,NN,O
Sentence: 1128,چەکدارەکانی,JJ,O
Sentence: 1128,فەلەستین,NN,B-LOC
Sentence: 1128,لە,NN,O
Sentence: 1128,کەرتی,JJ,B-LOC
Sentence: 1128,غەززە,NN,I-LOC
Sentence: 1128,و,NN,O
Sentence: 1128,گوتیشی,JJ,O
Sentence: 1128,،,NN,O
Sentence: 1128,ئەم,NN,O
Sentence: 1128,هێرشانە,NN,O
Sentence: 1128,کە,NN,O
Sentence: 1128,بۆ,NN,O
Sentence: 1128,بەرگری,JJ,O
Sentence: 1128,لەخۆکردن,NN,O
Sentence: 1128,بووە,NN,O
Sentence: 1128,،,NN,O
Sentence: 1128,ئامانج,NN,O
Sentence: 1128,لێیان,NNS,O
Sentence: 1128,پاراستن,NN,O
Sentence: 1128,و,NN,O
Sentence: 1128,بەرگریکردن,NN,O
Sentence: 1128,بووە,NN,O
Sentence: 1128,لە,NN,O
Sentence: 1128,هێزەکانی,JJ,O
Sentence: 1128,ئەمریکا,NN,B-LOC
Sentence: 1128,لە,NN,O
Sentence: 1128,عێراق,NN,B-LOC
Sentence: 1128,و,NN,O
Sentence: 1128,سووریا,NN,B-LOC
Sentence: 1128,.,.,O
Sentence: 1129,ئەوەش,NN,O
Sentence: 1129,زۆر,NN,O
Sentence: 1129,جیاوازە,NN,O
Sentence: 1129,لەو,NN,O
Sentence: 1129,ناکۆکیەی,JJ,O
Sentence: 1129,لەنێوان,NNS,O
Sentence: 1129,ئیسرائیل,NN,B-LOC
Sentence: 1129,و,NN,O
Sentence: 1129,حەماس,NN,B-LOC
Sentence: 1129,هەیە,NN,O
Sentence: 1129,و,NN,O
Sentence: 1129,هیچ,NN,O
Sentence: 1129,گۆڕانکارییەکیش,NN,O
Sentence: 1129,لە,NN,O
Sentence: 1129,هەڵوێستی,JJ,O
Sentence: 1129,ئێمە,NN,O
Sentence: 1129,لەو,NN,O
Sentence: 1129,ناکۆکییەدا,NN,O
Sentence: 1129,نییە,NN,O
Sentence: 1129,.,.,O
Sentence: 1130,ئەم,NN,O
Sentence: 1130,هێرشانەش,NN,O
Sentence: 1130,لە,NN,O
Sentence: 1130,دوای,JJ,O
Sentence: 1130,ئەوە,NN,O
Sentence: 1130,دێت,NN,O
Sentence: 1130,کە,NN,O
Sentence: 1130,رۆژی,JJ,O
Sentence: 1130,چوارشەممە,NN,B-DATE
Sentence: 1130,،,NN,O
Sentence: 1130,٢٥ی,JJ,B-DATE
Sentence: 1130,تشرینی,JJ,I-DATE
Sentence: 1130,یەکەم,NN,I-DATE
Sentence: 1130,،,NN,O
Sentence: 1130,پات,NN,B-PER
Sentence: 1130,رایدەر,NN,I-PER
Sentence: 1130,،,NN,O
Sentence: 1130,گوتەبێژی,JJ,O
Sentence: 1130,وەزارەتی,JJ,B-ORG
Sentence: 1130,بەرگری,JJ,I-ORG
Sentence: 1130,ئەمریکا,NN,I-ORG
Sentence: 1130,،,NN,O
Sentence: 1130,رایگەیاند,NN,O
Sentence: 1130,لە,NN,O
Sentence: 1130,١٧ی,JJ,O
Sentence: 1130,ئەم,NN,O
Sentence: 1130,مانگەوە,NN,O
Sentence: 1130,،,NN,O
Sentence: 1130,تاوەکو,NN,O
Sentence: 1130,٢٦ی,JJ,B-DATE
Sentence: 1130,مانگ,NN,I-DATE
Sentence: 1130,،,NN,O
Sentence: 1130,هێزەکانی,JJ,B-ORG
Sentence: 1130,ئەمریکا,NN,I-ORG
Sentence: 1130,لە,NN,O
Sentence: 1130,عێراق,NN,B-LOC
Sentence: 1130,و,NN,O
Sentence: 1130,سووریا,NN,B-LOC
Sentence: 1130,لەلایەن,NN,O
Sentence: 1130,گرووپە,NN,O
Sentence: 1130,میلشیاکانی,JJ,O
Sentence: 1130,نزیک,NN,O
Sentence: 1130,لە,NN,O
Sentence: 1130,ئێران,NNS,B-LOC
Sentence: 1130,،,NN,O
Sentence: 1130,١٦,NN,O
Sentence: 1130,جار,NN,O
Sentence: 1130,کراونەتە,NN,O
Sentence: 1130,ئامانج,NN,O
Sentence: 1130,و,NN,O
Sentence: 1130,١٢,NN,O
Sentence: 1130,جاریان,NNS,O
Sentence: 1130,لە,NN,O
Sentence: 1130,عێراق,NN,B-DATE
Sentence: 1130,هێرشیانکراوەتە,NN,O
Sentence: 1130,سەر,NN,O
Sentence: 1130,و,NN,O
Sentence: 1130,چوار,NN,O
Sentence: 1130,جاریش,NN,O
Sentence: 1130,لە,NN,O
Sentence: 1130,سووریا,NN,B-LOC
Sentence: 1130,.,.,O
Sentence: 1131,هەروەها,NN,O
Sentence: 1131,گوتەبێژی,JJ,O
Sentence: 1131,پێنتاگۆن,NN,B-LOC
Sentence: 1131,ئاشکراشیکرد,NN,O
Sentence: 1131,دواترین,NN,O
Sentence: 1131,هێرش,NN,O
Sentence: 1131,لە,NN,O
Sentence: 1131,بنکەی,JJ,O
Sentence: 1131,ئاسمانیی,JJ,O
Sentence: 1131,هەولێر,NN,B-LOC
Sentence: 1131,بووە,NN,O
Sentence: 1131,،,NN,O
Sentence: 1131,بەڵام,NN,O
Sentence: 1131,هێرشەکە,NN,O
Sentence: 1131,شکستی,JJ,O
Sentence: 1131,پێهێنراوە,NN,O
Sentence: 1131,و,NN,O
Sentence: 1131,هیچ,NN,O
Sentence: 1131,زیانێکی,JJ,O
Sentence: 1131,گیانی,JJ,O
Sentence: 1131,نەبووە,NN,O
Sentence: 1131,و,NN,O
Sentence: 1131,تەنیا,NN,O
Sentence: 1131,زیانێکی,JJ,O
Sentence: 1131,کەم,NN,O
Sentence: 1131,بە,NN,O
Sentence: 1131,ژێرخانی,JJ,O
Sentence: 1131,بنکەکە,NN,O
Sentence: 1131,گەیشتووە,NN,O
Sentence: 1131,.,.,O
Sentence: 1132,پەرلەمانتارێکی,JJ,O
Sentence: 1132,سووریا,NN,B-LOC
Sentence: 1132,رەخنە,NN,O
Sentence: 1132,لە,NN,O
Sentence: 1132,بەڕێوەبەرایەتیی,JJ,O
Sentence: 1132,خۆسەر,NN,O
Sentence: 1132,دەگرێت,NN,O
Sentence: 1132,و,NN,O
Sentence: 1132,بەوە,NN,O
Sentence: 1132,تۆمەتباری,JJ,O
Sentence: 1132,دەکات,NN,O
Sentence: 1132,کە,NN,O
Sentence: 1132,خاک,NN,O
Sentence: 1132,و,NN,O
Sentence: 1132,سامانی,JJ,O
Sentence: 1132,سرووشتیی,JJ,O
Sentence: 1132,سووریا,NN,B-LOC
Sentence: 1132,دەخاتە,NN,O
Sentence: 1132,ژێر,NN,O
Sentence: 1132,دەستی,JJ,O
Sentence: 1132,ئەمریکا,NN,B-LOC
Sentence: 1132,.,.,O
Sentence: 1133,جوەیدا,NN,B-PER
Sentence: 1133,میخائیل,NN,I-PER
Sentence: 1133,،,NN,O
Sentence: 1133,پەرلەمانتاری,JJ,O
Sentence: 1133,سووریا,NN,B-LOC
Sentence: 1133,لە,NN,O
Sentence: 1133,بازنەی,JJ,O
Sentence: 1133,حمس,NN,B-LOC
Sentence: 1133,،,NN,O
Sentence: 1133,رۆژی,JJ,O
Sentence: 1133,هەینی,JJ,B-DATE
Sentence: 1133,٠٦,NN,B-DATE
Sentence: 1133,١٠,NN,I-DATE
Sentence: 1133,٢٠٢٣,NN,I-DATE
Sentence: 1133,لە,NN,O
Sentence: 1133,بووڵتەنی,JJ,B-LOC
Sentence: 1133,کاژێر,NN,O
Sentence: 1133,١٩,NN,O
Sentence: 1133,:,NN,O
Sentence: 1133,٠٠ی,JJ,O
Sentence: 1133,تۆڕی,JJ,O
Sentence: 1133,میدیایی,JJ,O
Sentence: 1133,رووداودا,NN,O
Sentence: 1133,بەشداریی,JJ,O
Sentence: 1133,کرد,NN,O
Sentence: 1133,،,NN,O
Sentence: 1133,رەخنەی,JJ,O
Sentence: 1133,لە,NN,O
Sentence: 1133,بەڕێوەبەرایەتیی,JJ,O
Sentence: 1133,خۆسەر,NN,O
Sentence: 1133,گرت,NN,O
Sentence: 1133,و,NN,O
Sentence: 1133,بە,NN,O
Sentence: 1133,دەرچوو,NN,O
Sentence: 1133,لە,NN,O
Sentence: 1133,یاسا,NN,O
Sentence: 1133,ناوی,JJ,O
Sentence: 1133,برد,NN,O
Sentence: 1133,.,.,O
Sentence: 1134,ئەو,NN,O
Sentence: 1134,پەرلەمانتارەی,JJ,O
Sentence: 1134,سووریا,NN,B-LOC
Sentence: 1134,گوتی,JJ,O
Sentence: 1134,،,NN,O
Sentence: 1134,راستە,NN,O
Sentence: 1134,ماوەی,JJ,O
Sentence: 1134,چەند,NN,O
Sentence: 1134,رۆژێکە,NN,O
Sentence: 1134,سوپای,JJ,O
Sentence: 1134,تورکیا,NN,B-LOC
Sentence: 1134,بە,NN,O
Sentence: 1134,چڕی,JJ,O
Sentence: 1134,چەند,NN,O
Sentence: 1134,ناوچەیەک,NN,O
Sentence: 1134,بۆردوومان,NNS,O
Sentence: 1134,دەکات,NN,O
Sentence: 1134,،,NN,O
Sentence: 1134,بەڵام,NN,O
Sentence: 1134,ئەو,NN,O
Sentence: 1134,ناوچانە,NN,O
Sentence: 1134,لەژێر,NN,O
Sentence: 1134,دەسەڵاتی,JJ,O
Sentence: 1134,دیمەشقدا,NN,O
Sentence: 1134,نین,NN,O
Sentence: 1134,.,.,O
Sentence: 1135,جوەیدا,NN,B-PER
Sentence: 1135,میخائیل,NN,I-PER
Sentence: 1135,رایگەیاند,NN,O
Sentence: 1135,،,NN,O
Sentence: 1135,ویلایەتە,NN,B-LOC
Sentence: 1135,یەکگرتووەکانی,JJ,I-LOC
Sentence: 1135,ئەمریکا,NN,I-LOC
Sentence: 1135,ماوەی,JJ,O
Sentence: 1135,١٢,NN,O
Sentence: 1135,ساڵە,NN,O
Sentence: 1135,گەمارۆیەکی,JJ,O
Sentence: 1135,تووندی,JJ,O
Sentence: 1135,خستووەتە,NN,O
Sentence: 1135,سەر,NN,O
Sentence: 1135,سووریا,NN,B-LOC
Sentence: 1135,کە,NN,O
Sentence: 1135,ئەو,NN,O
Sentence: 1135,بە,NN,O
Sentence: 1135,تیرۆری,JJ,O
Sentence: 1135,ئابووری,JJ,B-MISC
Sentence: 1135,ناوی,JJ,O
Sentence: 1135,برد,NN,O
Sentence: 1135,و,NN,O
Sentence: 1135,ئاماژەی,JJ,O
Sentence: 1135,بەوەش,NN,O
Sentence: 1135,کرد,NN,O
Sentence: 1135,،,NN,O
Sentence: 1135,بەڕێوەبەرایەتیی,JJ,B-ORG
Sentence: 1135,خۆسەر,NN,I-ORG
Sentence: 1135,هاوکاری,JJ,O
Sentence: 1135,ئەمریکایە,NN,O
Sentence: 1135,،,NN,O
Sentence: 1135,چونکە,NN,O
Sentence: 1135,خاک,NN,O
Sentence: 1135,و,NN,O
Sentence: 1135,سامانی,JJ,O
Sentence: 1135,سرووشتیی,JJ,O
Sentence: 1135,سووریای,JJ,O
Sentence: 1135,خستووەتە,NN,O
Sentence: 1135,ژێر,NN,O
Sentence: 1135,دەستی,JJ,O
Sentence: 1135,ئەمریکا,NN,O
Sentence: 1135,.,.,O
Sentence: 1136,پەرلەمانتارەکەی,JJ,O
Sentence: 1136,سووریا,NN,B-LOC
Sentence: 1136,لەبارەی,JJ,O
Sentence: 1136,هێرشەکەی,JJ,O
Sentence: 1136,رۆژی,JJ,O
Sentence: 1136,پێنجشەممە,NN,O
Sentence: 1136,٠٥,NN,O
Sentence: 1136,١٠,NN,O
Sentence: 1136,٢٠٢٣ی,JJ,O
Sentence: 1136,سەر,NN,O
Sentence: 1136,ئاهەنگی,JJ,O
Sentence: 1136,دەرچووانی,JJ,O
Sentence: 1136,ئەفسەرانی,JJ,O
Sentence: 1136,سوپای,JJ,O
Sentence: 1136,سووریاش,NN,O
Sentence: 1136,لە,NN,O
Sentence: 1136,پارێزگای,JJ,O
Sentence: 1136,حمس,NN,B-LOC
Sentence: 1136,قسەی,JJ,O
Sentence: 1136,کرد,NN,O
Sentence: 1136,و,NN,O
Sentence: 1136,گوتی,JJ,O
Sentence: 1136,،,NN,O
Sentence: 1136,دەبێت,NN,O
Sentence: 1136,زۆر,NN,O
Sentence: 1136,بە,NN,O
Sentence: 1136,تووندی,JJ,O
Sentence: 1136,وەڵامی,JJ,O
Sentence: 1136,ئەو,NN,O
Sentence: 1136,کەسانە,NN,O
Sentence: 1136,بدرێتەوە,NN,O
Sentence: 1136,کە,NN,O
Sentence: 1136,ئەنجامیان,NNS,O
Sentence: 1136,دا,NN,O
Sentence: 1136,.,.,O
Sentence: 1137,جوەیدا,NN,B-PER
Sentence: 1137,میخائیل,NN,I-PER
Sentence: 1137,گوتی,JJ,O
Sentence: 1137,،,NN,O
Sentence: 1137,لە,NN,O
Sentence: 1137,٢٠١١وە,NN,O
Sentence: 1137,دووژمنانی,JJ,O
Sentence: 1137,سووریا,NN,B-LOC
Sentence: 1137,بە,NN,O
Sentence: 1137,هەموو,NN,O
Sentence: 1137,شێوەیەک,NN,O
Sentence: 1137,هەوڵی,JJ,O
Sentence: 1137,لەنێوبردنی,JJ,O
Sentence: 1137,سوپای,JJ,O
Sentence: 1137,عەرەبی,JJ,B-MISC
Sentence: 1137,سووریایان,NNS,O
Sentence: 1137,داوە,NN,O
Sentence: 1137,.,.,O
Sentence: 1138,ئەوان,NNS,O
Sentence: 1138,هەرچییەکیان,NNS,O
Sentence: 1138,کرد,NN,O
Sentence: 1138,نەیانتوانی,JJ,O
Sentence: 1138,سەربکەون,NN,O
Sentence: 1138,.,.,O
Sentence: 1139,سوپای,JJ,O
Sentence: 1139,سووریا,NN,B-LOC
Sentence: 1139,هەمیشە,NN,O
Sentence: 1139,قەڵخانێکی,JJ,O
Sentence: 1139,بەهێز,NN,O
Sentence: 1139,بووە,NN,O
Sentence: 1139,دژی,JJ,O
Sentence: 1139,سەرجەم,NN,O
Sentence: 1139,پیلانە,NN,O
Sentence: 1139,نەگریسەکان,NNS,O
Sentence: 1139,.,.,O
Sentence: 1140,بۆیە,NN,O
Sentence: 1140,پێویستە,NN,O
Sentence: 1140,سزایەکی,JJ,O
Sentence: 1140,تووندی,JJ,O
Sentence: 1140,تیرۆریست,NN,B-MISC
Sentence: 1140,و,NN,O
Sentence: 1140,رێکخراوە,NN,O
Sentence: 1140,تیرۆریستییەکان,NNS,O
Sentence: 1140,بدرێت,NN,O
Sentence: 1140,.,.,O
Sentence: 1141,گوتەی,JJ,O
Sentence: 1141,ئەو,NN,O
Sentence: 1141,پەرلەمانتارەی,JJ,O
Sentence: 1141,سووریا,NN,B-LOC
Sentence: 1141,لە,NN,O
Sentence: 1141,کاتێکدایە,NN,O
Sentence: 1141,،,NN,O
Sentence: 1141,لە,NN,O
Sentence: 1141,رۆژی,JJ,O
Sentence: 1141,چوارشەممەوە,NN,O
Sentence: 1141,سوپای,JJ,O
Sentence: 1141,تورکیا,NN,B-LOC
Sentence: 1141,دەستی,JJ,O
Sentence: 1141,بە,NN,O
Sentence: 1141,بۆردوومانکردنی,JJ,O
Sentence: 1141,چڕی,JJ,O
Sentence: 1141,ناوچەکانی,JJ,O
Sentence: 1141,ژێر,NN,O
Sentence: 1141,دەسەڵاتی,JJ,O
Sentence: 1141,هەسەدە,NN,B-ORG
Sentence: 1141,کردووە,NN,O
Sentence: 1141,.,.,O
Sentence: 1142,نوێترینی,JJ,O
Sentence: 1142,بۆردوومانەکان,NNS,O
Sentence: 1142,رۆژی,JJ,O
Sentence: 1142,هەینی,JJ,B-DATE
Sentence: 1142,٠٦,NN,O
Sentence: 1142,١٠,NN,O
Sentence: 1142,٢٠٢٣,NN,O
Sentence: 1142,،,NN,O
Sentence: 1142,کاژێر,NN,O
Sentence: 1142,١١,NN,O
Sentence: 1142,:,NN,O
Sentence: 1142,٠٠ی,JJ,O
Sentence: 1142,شەو,NN,O
Sentence: 1142,،,NN,O
Sentence: 1142,وەزارەتی,JJ,B-ORG
Sentence: 1142,بەرگریی,JJ,I-ORG
Sentence: 1142,تورکیا,NN,I-ORG
Sentence: 1142,بڵاویکردەوە,NN,O
Sentence: 1142,،,NN,O
Sentence: 1142,کاژێر,NN,O
Sentence: 1142,٢٢,NN,O
Sentence: 1142,:,NN,O
Sentence: 1142,٠٠,NN,O
Sentence: 1142,هێزی,JJ,B-ORG
Sentence: 1142,ئاسمانیی,JJ,I-ORG
Sentence: 1142,تورکیا,NN,I-ORG
Sentence: 1142,١٥,NN,O
Sentence: 1142,شوێنی,JJ,O
Sentence: 1142,لە,NN,O
Sentence: 1142,رۆژئاوای,JJ,B-LOC
Sentence: 1142,کوردستان,NNS,I-LOC
Sentence: 1142,بۆردوومان,NNS,O
Sentence: 1142,کردووە,NN,O
Sentence: 1142,.,.,O
Sentence: 1143,وەزارەتی,JJ,B-ORG
Sentence: 1143,بەرگریی,JJ,I-ORG
Sentence: 1143,تورکیا,NN,I-ORG
Sentence: 1143,ئاماژە,NN,O
Sentence: 1143,بەوە,NN,O
Sentence: 1143,دەکات,NN,O
Sentence: 1143,،,NN,O
Sentence: 1143,ئەو,NN,O
Sentence: 1143,شوێنانەی,JJ,O
Sentence: 1143,کراونەتە,NN,O
Sentence: 1143,ئامانج,NN,O
Sentence: 1143,کۆگەی,JJ,O
Sentence: 1143,چەک,NN,O
Sentence: 1143,و,NN,O
Sentence: 1143,بنکەی,JJ,O
Sentence: 1143,شەڕڤانان,NNS,O
Sentence: 1143,بوون,NN,O
Sentence: 1143,و,NN,O
Sentence: 1143,دەشڵێت,NN,O
Sentence: 1143,،,NN,O
Sentence: 1143,لە,NN,O
Sentence: 1143,بۆردوومانەکانیاندا,NN,O
Sentence: 1143,خەڵکی,JJ,O
Sentence: 1143,سڤیل,NN,O
Sentence: 1143,،,NN,O
Sentence: 1143,دۆستەکانیان,NNS,O
Sentence: 1143,و,NN,O
Sentence: 1143,شوێنەوارەکان,NNS,O
Sentence: 1143,دەپارێزن,NN,O
Sentence: 1143,.,.,O
Sentence: 1144,هەر,NN,O
Sentence: 1144,رۆژی,JJ,O
Sentence: 1144,هەینی,JJ,B-DATE
Sentence: 1144,کاژێر,NN,O
Sentence: 1144,٢٢,NN,O
Sentence: 1144,:,NN,O
Sentence: 1144,٤٣,NN,O
Sentence: 1144,خولەک,NN,O
Sentence: 1144,،,NN,O
Sentence: 1144,فەرهاد,NN,B-PER
Sentence: 1144,شامی,JJ,I-PER
Sentence: 1144,،,NN,O
Sentence: 1144,بەرپرسی,JJ,O
Sentence: 1144,میدیای,JJ,O
Sentence: 1144,هەسەدە,NN,B-ORG
Sentence: 1144,لە,NN,O
Sentence: 1144,تۆڕی,JJ,B-ORG
Sentence: 1144,کۆمەڵایەتیی,JJ,I-ORG
Sentence: 1144,ئێکس,NN,I-ORG
Sentence: 1144,بڵاویکردەوە,NN,O
Sentence: 1144,،,NN,O
Sentence: 1144,سوپای,JJ,B-ORG
Sentence: 1144,تورکیا,NN,I-ORG
Sentence: 1144,زۆر,NN,O
Sentence: 1144,بە,NN,O
Sentence: 1144,چڕی,JJ,O
Sentence: 1144,ژمارەیەک,NN,O
Sentence: 1144,شار,NN,O
Sentence: 1144,بۆردوومان,NNS,O
Sentence: 1144,دەکەن,NN,O
Sentence: 1144,.,.,O
Sentence: 1145,فەرهاد,NN,B-PER
Sentence: 1145,شامی,JJ,I-PER
Sentence: 1145,ئاماژە,NN,O
Sentence: 1145,بەوە,NN,O
Sentence: 1145,دەکات,NN,O
Sentence: 1145,،,NN,O
Sentence: 1145,کۆبانێ,NN,B-LOC
Sentence: 1145,،,NN,O
Sentence: 1145,ئەو,NN,O
Sentence: 1145,شارەی,JJ,O
Sentence: 1145,داعشی,JJ,O
Sentence: 1145,بەزاند,NN,O
Sentence: 1145,،,NN,O
Sentence: 1145,لەگەڵ,NN,O
Sentence: 1145,عامودێ,NN,B-LOC
Sentence: 1145,و,NN,O
Sentence: 1145,دێرک,NN,B-LOC
Sentence: 1145,لە,NN,O
Sentence: 1145,لایەن,NN,O
Sentence: 1145,هێزی,JJ,O
Sentence: 1145,ئاسمانیی,JJ,O
Sentence: 1145,تورکیاوە,NN,O
Sentence: 1145,بە,NN,O
Sentence: 1145,چڕی,JJ,O
Sentence: 1145,بۆردوومان,NNS,O
Sentence: 1145,دەکرێن,NN,O
Sentence: 1145,.,.,O
Sentence: 1146,سیامەند,NN,B-PER
Sentence: 1146,عەلی,JJ,I-PER
Sentence: 1146,،,NN,O
Sentence: 1146,بەڕێوەبەری,JJ,O
Sentence: 1146,ناوەندی,JJ,O
Sentence: 1146,راگەیاندنی,JJ,O
Sentence: 1146,یەپەگەش,NN,O
Sentence: 1146,رۆژی,JJ,O
Sentence: 1146,هەینی,JJ,B-DATE
Sentence: 1146,کاژێر,NN,O
Sentence: 1146,٢٣,NN,O
Sentence: 1146,:,NN,O
Sentence: 1146,٠٠,NN,O
Sentence: 1146,رایگەیاند,NN,O
Sentence: 1146,،,NN,O
Sentence: 1146,فڕۆکە,NN,O
Sentence: 1146,جەنگییەکانی,JJ,O
Sentence: 1146,تورکیا,NN,O
Sentence: 1146,نەخۆشخانەی,JJ,O
Sentence: 1146,کۆرۆنا,NN,O
Sentence: 1146,و,NN,O
Sentence: 1146,دارستانەکانی,JJ,O
Sentence: 1146,کۆبانێیان,NNS,O
Sentence: 1146,بۆردوومانکرد,NN,O
Sentence: 1146,.,.,O
Sentence: 1147,لە,NN,O
Sentence: 1147,کاتی,JJ,O
Sentence: 1147,ئاهەنگ,NN,O
Sentence: 1147,و,NN,O
Sentence: 1147,رێوڕەسمی,JJ,O
Sentence: 1147,دەرچوونی,JJ,O
Sentence: 1147,ژمارەیەک,NN,O
Sentence: 1147,ئەفسەر,NN,O
Sentence: 1147,،,NN,O
Sentence: 1147,بە,NN,O
Sentence: 1147,درۆن,NN,O
Sentence: 1147,هێرشکرایە,NN,O
Sentence: 1147,سەر,NN,O
Sentence: 1147,کۆلێژی,JJ,B-ORG
Sentence: 1147,سەربازیی,JJ,I-ORG
Sentence: 1147,شاری,JJ,O
Sentence: 1147,حمسی,JJ,O
Sentence: 1147,سووریا,NN,B-LOC
Sentence: 1147,.,.,O
Sentence: 1148,بەپێی,JJ,O
Sentence: 1148,دوایین,NN,O
Sentence: 1148,ئامارەکانی,JJ,O
Sentence: 1148,وەزارەتی,JJ,B-ORG
Sentence: 1148,تەندروستیی,JJ,I-ORG
Sentence: 1148,سووریا,NN,I-ORG
Sentence: 1148,،,NN,O
Sentence: 1148,بەهۆی,JJ,O
Sentence: 1148,هێرشەکەوە,NN,O
Sentence: 1148,٨٩,NN,O
Sentence: 1148,کەس,NN,O
